"State Office","Divisional Office","Sales Area","RO Code","RO Name","DRC (Location)","Address","State","District","Pin Code","RO Type","Class Of Market","Highway No","Latitude","Longitude","Primary Mobile","Secondary Mobile","Email","Last Load","Sales Officer Name","Sales Officer Mobile","Sales Officer Email","DRSM Name","DRSM Mobile","DRSM Email"
"Maharashtra SO","Pune DO","Ahmednagar West  RSA","225492","A.P.M.C. KISAN SEVA KENDRA","BHALWANI           -AHMEDNAGAR","Gut No. 572/2,At Bhalwani,Ahmednagar","Maharashtra","AHMADNAGAR","414302","KSK-B Recovery","E"," ","19.10907","74.54523","9623265726","0","apmcksk@gmail.com","01-JUL-26","Dharmendra Kumar Rathore","919111914500","RATHOREDK@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar West  RSA","294669","MACHHINDRANATH AND SONS PETROLEUM","KARANJI             -AHMEDNAGAR","GAT NO. 1053/2/2,AHMEDNAGAR-PATHARDI ROAD,KARANJI","Maharashtra","AHMADNAGAR","414106","RO B Site","D1","61","19.12928","74.98253","9067751515","0","harshadbhorde55@gmail.com","23-JUN-26","Dharmendra Kumar Rathore","919111914500","RATHOREDK@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar West  RSA","382026","S B Petroleum","RUICHATISI           -AHMEDNAGAR","Indian Oil Retail Outlet,Gat No-108/3 Village. Darewadi Ta,Darewadi","Maharashtra","AHMADNAGAR","414002","RO B Site","D1"," ","19.033658","74.774564","8308429301","0","berad.shubham@gmail.com","30-JUN-26","Dharmendra Kumar Rathore","919111914500","RATHOREDK@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar West  RSA","293485","YASHASHRI AGRO FUELLING KSK","PARGAON SUDRIK      -AHMEDNAGAR","GAT NO.450(1),VILLAGE PARGAON SUDRIK,PARGAON SUDRIK","Maharashtra","AHMADNAGAR","413702","KSK-B Recovery","D2","50","18.674493","74.65564","7887794575","0","vipulpatil.coep@gmail.com","01-JUL-26","Dharmendra Kumar Rathore","919111914500","RATHOREDK@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar West  RSA","222615","Srinath Kisan Seva Kendra","BELWANDI          -AHMADNAGAR","Gut no.611/2 Village Belwandi,Shirur--Srigonda Road,Belwandi","Maharashtra","AHMADNAGAR","413702","KSK-B Recovery","D2","50","18.720087","74.602684","9422226097","0","vikramsinh4545@gmail.com","19-DEC-24","Dharmendra Kumar Rathore","919111914500","RATHOREDK@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar West  RSA","274637","OM NATH PETROL PUMP","BAN PIMPRI              -AHMEDNAGAR","GAT NO 237/4,VILLAGE BANPIMPARI,BANPIMPARI","Maharashtra","AHMADNAGAR","414101","RO B Site","D1","561A","18.837345","74.877759","9075221111","0","omnathpetrolpamp@gmail.com","02-JUL-26","Dharmendra Kumar Rathore","919111914500","RATHOREDK@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar West  RSA","126357","KRISHI SEVA SERVICES","KASHTI              004025-AHMEDNAGR","INDIAN OIL DEALERS,KASHTI TAL SHRIGONDA,AHMEDNAGAR","Maharashtra","AHMADNAGAR","414701","RO B Site","D1","160","18.5499","74.5838","9422223539","0","ksskashti@gmail.com","02-JUL-26","Dharmendra Kumar Rathore","919111914500","RATHOREDK@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar West  RSA","209798","YASH ABHIJEET PETROLEUM SERVICE","PARNER              000539-AHMEDNAGAR","GAT NO. 10 (P) VILL. PARNER,MDR 64 (PARNER ALKUTI RD),AHMEDNAGAR","Maharashtra","AHMADNAGAR","414302","RO B Site","D2","50","19.002282","74.440672","9423039260","9404501818","yashabhijitparner@gmail.com","01-JUL-26","Dharmendra Kumar Rathore","919111914500","RATHOREDK@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Ahmednagar West  RSA","126312","JAGDAMBA KRISHI SEVA KENDRA","RASHIN              006122-AHMEDNGR","INDIAN OIL DEALERS,A/P RASHIN TAL-KARJAT,AHMEDNAGAR","Maharashtra","AHMADNAGAR","414403","RO B Site","D2","68","18.43768","74.92587","9403377997","0","jagadambakrishiseva@gmail.com","08-APR-22","Dharmendra Kumar Rathore","919111914500","RATHOREDK@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pimpri Chinchwad RSA","126353","SAVANI SERVICE STATION","KASARWADI           000975-PUNE","INDIAN OIL DEALERS,PIMPRI KASARWADI,KASARWADI","Maharashtra","PUNE","411018","RO A Site","A"," ","18.602027","73.826667","9890692614","9762908919","shahatul09@gmail.com","02-JUL-26","Manish Adhana","919457470073","ADHANAM@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pimpri Chinchwad RSA","232661","SHRI SWAMI SAMARTH ADHC RAJGURUNGR","RAJGURU NAGAR(KHED)         PUNE","ADHOC DEALERS-RAJGURUNAGAR,S.NO. 124/4A+5 PART,RAJGURUNAGAR","Maharashtra","PUNE","410505","ADHOC Dealer-A site","D1","60","21.068146","79.096593","0","0","lbkhot@gmail.com","","Manish Adhana","919457470073","ADHANAM@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pimpri Chinchwad RSA","331708","TRISHUL SERVICE STATION PVT LTD","KASARWADI           000975-PUNE","T-163/1,MIDC BHOSARI,PIMPRICHINCHWAD","Maharashtra","PUNE","411026","RO A Site","A"," ","18.621294","73.829912","9561711643","0","trishulservicestationpvtltd@gmail.com","30-JUN-26","Manish Adhana","919457470073","ADHANAM@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pimpri Chinchwad RSA","355347","LOYAL PETROL PUMP","JATEGAON            -PUNE","Indian Oil Petrol Pump,Gat No-1594/2 Village Shikrapur,SHIKRAPUR","Maharashtra","PUNE","412208","RO B Site","D1","548D","18.6939","74.1269","9850932393","0","Sandbhorsubhash21@gmail.com","15-JUN-26","Manish Adhana","919457470073","ADHANAM@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pimpri Chinchwad RSA","192263","MAHADEVI PETROL DEPOT","KHARABWADI          004275-PUNE","Survey No.251/1(part),SH No.55 KharabwadiChakan,CHAKAN","Maharashtra","PUNE","412308","RO A Site","D1","548D","18.758936","73.828704","9822064488","9922960396","mahadevipetroldepot@gmail.com","02-JUL-26","Manish Adhana","919457470073","ADHANAM@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pimpri Chinchwad RSA","271059","RAM LAXMAN PETROLEUM KSK","AMBETHAN              -PUNE","VILL AMBETHAN,AMBETHAN - MHALUNGE ROAD,AMBETHAN","Maharashtra","PUNE","423205","KSK-A Recovery","E"," ","18.77081","73.81186","9922267567","0","govindjghate@gmail.com","30-JUN-26","Manish Adhana","919457470073","ADHANAM@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pimpri Chinchwad RSA","275379","BHAMA PETROLEUM","DAWADMALA                 -PUNE","GAT NO. 2175 2176 2177 &,2178 IN VILLAGE CHAKAN TAL.,PUNE","Maharashtra","PUNE","410501","RO B Site","C","55","18.767054","73.855422","9822044986","0","bhamapetroleum@gmail.coM","02-JUL-26","Manish Adhana","919457470073","ADHANAM@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pimpri Chinchwad RSA","126322","MODERN AUTOMOBILES-CHINCHAWAD","CHINCHWAD           000132-PUNE","PLOT NO 112 BLOCK D-IMIDC,OLD PUNE MUMBAI ROAD CHINCHWAD,CHINCHWAD","Maharashtra","PUNE","411019","RO B Site","A"," ","18.657562","73.798477","9822088473","0","modernautopune@gmail.com","01-JUL-26","Manish Adhana","919457470073","ADHANAM@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pimpri Chinchwad RSA","135645","SHRI SWAMI SAMARTH AUTO","KHARABWADI          004275-PUNE","AT POST -KHARABWADI,CHAKAN TALEGAON ROAD,KHARABWADI","Maharashtra","PUNE","410501","RO A Site","D1","548D","18.759117","73.836274","9422256637","0","shriswami831@gmail.com","02-JUL-26","Manish Adhana","919457470073","ADHANAM@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pimpri Chinchwad RSA","325050","LAKSHMI ENERGY & FUEL","BHOSARI             000059-PUNE","GAT NO.94 HISSA NO.1/1,VILLAGE BHOSARI,BHOSARI","Maharashtra","PUNE","411039","RO B Site","A"," ","18.63745","73.849839","9762348216","0","lakshmienergyioc@gmail.com","02-JUL-26","Manish Adhana","919457470073","ADHANAM@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pimpri Chinchwad RSA","234891","SARHAAN PETROLEUM","BHOSARI             000059-PUNE","S.NO.198 HISSA NO.1.,PUNE NASIK ROAD BHOSARI,PUNE","Maharashtra","PUNE","411026","RO A Site","A"," ","18.627504","73.852653","9822355505","0","sarhaanpetroleum@gmail.com","02-JUL-26","Manish Adhana","919457470073","ADHANAM@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pimpri Chinchwad RSA","242000","DHAMALE PETROLEUM KISAN SEVA K","BEBEDOHOL              -PUNE","GAT NO.4(P)AT VILLAGE,BEBADOHOLTAL MAVAL,BEBADOHOL","Maharashtra","PUNE","410507","KSK-B Recovery","E"," ","18.69335","73.649088","9823891692","0","dhamalepetroleum99@gmail.com","02-JUL-26","Manish Adhana","919457470073","ADHANAM@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pimpri Chinchwad RSA","296747","REGAL PETROLEUM","JADHAV WADI CHIKHLI-PUNE","GAT NO 63 CHIKHALI MOSHI ROAD,PIMPRI CHINCHWAD,CHIKHALI","Maharashtra","PUNE","412114","RO B Site","A"," ","18.682075","73.82599","9850202050","0","regalpetroleumpune@yahoo.com","02-JUL-26","Manish Adhana","919457470073","ADHANAM@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pimpri Chinchwad RSA","373914","GP PETROLEUM","CHAKAN MIDC         -PUNE","GP PETROLEUM,GAT NO 15 VILL- MINDEWADI TALUKA-M,MINDEWADI","Maharashtra","PUNE","410507","RO A Site","C"," ","18.7968671450822","73.72610954924089","9923400222","0","adityalogistic9001@gmail.com","30-JUN-26","Manish Adhana","919457470073","ADHANAM@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pimpri Chinchwad RSA","269890","SHREE BALAJI FILLING STATION","TALEGAON (PUNE)     000703-PUNE","ON TALEGAON - MIDC ROAD,FROM OLD NH-4 JUNCTION,TALEGAON","Maharashtra","PUNE","411044","RO A Site","C","55","18.742813","73.657969","9822495565","0","sbfspune@gmail.com","29-JUN-26","Manish Adhana","919457470073","ADHANAM@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pimpri Chinchwad RSA","332691","DNYANSAGAR PETROLEUM SERVICES","THAKURVASTI         -PUNE","GAT NO.105/3/2,VILLAGE ALANDI,ALANDI","Maharashtra","PUNE","412105","RO B Site","E"," ","18.683671","73.902267","7620009481","0","dny@gmail.com","30-JUN-26","Manish Adhana","919457470073","ADHANAM@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pimpri Chinchwad RSA","275849","VENKATESHWARA PETROLEUM KSK","TAKVE BUDRUK              -PUNE","GAT NO.312,VILLAGE : TAKVE BUDRUK,PUNE","Maharashtra","PUNE","412106","KSK-B Recovery","E"," ","18.801143","73.606296","9850978181","0","gaikwadgroup@gmail.com","02-JUL-26","Manish Adhana","919457470073","ADHANAM@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pimpri Chinchwad RSA","334432","JOPAIDEVI PETROLEUM","INDURI               -PUNE","GAT NO.49(P),KHALUMBRE,KHALUMBRE","Maharashtra","PUNE","410501","RO A Site","D1","548D","18.742618","73.770483","9552124592","0","jopaidevipetroleum@gmail.com","01-JUL-26","Manish Adhana","919457470073","ADHANAM@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pimpri Chinchwad RSA","304746","SAKSHAM PETROLEUM","CHAS - TAL-KHED     -PUNE","GAT NO. 52 AT VILLAGE CHAS,TAL - KHED,PUNE","Maharashtra","PUNE","410501","RO B Site","D2","54","18.928102","73.829646","9322970806","0","subhashmuluk1@gmail.com","30-JUN-26","Manish Adhana","919457470073","ADHANAM@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pimpri Chinchwad RSA","304744","OM SAI PETROLEUM","RAJGURUNAGAR        -PUNE","GAT NO. 73/2 AT VILLAGE HOLEWADI,TAL - KHED,PUNE","Maharashtra","PUNE","410505","RO B Site","D2","54","18.8425532221399","73.8961396994736","9850287575","0","sagarhole789@gmail.com","30-JUN-26","Manish Adhana","919457470073","ADHANAM@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pimpri Chinchwad RSA","208883","KALBHOR PETROLEUM","INDURI               -PUNE","GAT NO.175 (PART) AT,INDURI TAL - MAVAL,INDURI","Maharashtra","PUNE","410507","RO B Site","D1","548D","18.739592","73.747101","9860481992","0","kalbhorpetroleum@yahoo.in","02-JUL-26","Manish Adhana","919457470073","ADHANAM@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pimpri Chinchwad RSA","288855","ADITYA PETRO CORP","JATEGAON            -PUNE","GAT NO 1478/1 VILLAGE SHIKRAPUR,TALUKA SHIRUR,SHIKRAPUR","Maharashtra","PUNE","412208","RO B Site","D1","548D","18.698658","74.101614","8007120000","0","dnyanesh.dhamdhere03@gmail.com","30-JUN-26","Manish Adhana","919457470073","ADHANAM@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pimpri Chinchwad RSA","312828","PAWAR PETROLEUM","PIMPRI              000507-PUNE","S.NO.103 HISSA NO. 2/2B,AT VILLAGE PIMPRI WAGHERE,PUNE","Maharashtra","PUNE","411018","RO B Site","A","1","18.6285","73.8197","9527002231","7387202707","yuvrajpawar29397@gmail.com","29-JUN-26","Manish Adhana","919457470073","ADHANAM@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pimpri Chinchwad RSA","382024","Makhamale Petroleum","INDURI               -PUNE","Indian Oil Retail Outlet,Gat No-749/1 Village. Induri Talu,Induri","Maharashtra","PUNE","410507","RO B Site","D1"," ","18.73367","73.718007","9552500054","9689020540","aparnam0054@gmail.com","30-JUN-26","Manish Adhana","919457470073","ADHANAM@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pimpri Chinchwad RSA","192877","MORYA PETROLEUM","PIMPRI              000507-PUNE","PLOT NO G 1 PRADHIKARAN,AKURDI ,CHINCHWAD","Maharashtra","PUNE","411044","RO B Site","A"," ","18.647242","73.770124","9823046609","9960693614","ameyamalpathak@gmail.com","01-JUL-26","Manish Adhana","919457470073","ADHANAM@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pimpri Chinchwad RSA","223995","GURUJI PETROLEUM","BHOSE (CHAKAN)               PUNE","AT & POST RASE BHOSE,TAL KHED DIST PUNE,CHAKAN-BOSE","Maharashtra","PUNE","410501","RO A Site","D1","548D","18.74054","73.907806","8169849013","0","gurujipetroleum2009@gmail.com","02-JUL-26","Manish Adhana","919457470073","ADHANAM@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pimpri Chinchwad RSA","392301","S N Borate Petroleum","JADHAV WADI CHIKHLI-PUNE","IOCL retail outlet,Gut No 97 Borhadewadi,Pune","Maharashtra","PUNE","412105","RO A Site","A"," ","18.669825","73.830547","7720000414","0","mayurborate00414@gmail.com","29-JUN-26","Manish Adhana","919457470073","ADHANAM@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pimpri Chinchwad RSA","271784","KAD PETROL DEPOT","CHAKAN              000150-PUNE","CHAKAN INDUSTRIAL AREA,BETWEEN NASIK RD AND MERCEDES,CHAKAN","Maharashtra","PUNE","410501","RO B Site","C"," ","18.734594","73.844765","9822082651","0","jalindarkad@gmail.com","02-JUL-26","Manish Adhana","919457470073","ADHANAM@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pimpri Chinchwad RSA","334612","GHANVAT PETROLEUM","CHAKAN MIDC         -PUNE","GAT NO 338 P,VILLAGE SHINDE,SHINDE","Maharashtra","PUNE","410501","RO A Site","C"," ","18.788555","73.755791","9921482766","0","pandurangghanwat@gmail.com","01-JUL-26","Manish Adhana","919457470073","ADHANAM@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pimpri Chinchwad RSA","162507","Shri Balaji Petroleum","NIGDI                        PUNE","Plot No.55S. No.23,Transport Nagari Nigdi,Nigdi","Maharashtra","PUNE","411044","RO A Site","A"," ","18.6647577543243","73.7701703737871","9923019995","7020939868","sbpnigdi@gmail.com","02-JUL-26","Manish Adhana","919457470073","ADHANAM@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pimpri Chinchwad RSA","275174","KRISHI UTPANNA BAZAAR SAM KSK","PAIT                      -PUNE","PLOT NO 1529,VILLAGE : PAIT,PAIT","Maharashtra","PUNE","410505","KSK-B Recovery","E"," ","18.871921","73.725547","9822318382","0","apmckhedkskpait@gmail.com","30-JUN-26","Manish Adhana","919457470073","ADHANAM@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pimpri Chinchwad RSA","208043","DNYAN-GANGA PETROLEUM","ALANDI(WML)                    -PUNE","GAT NO 152/2 ChovisawadiCharholi,Pune - Alandi Road Opp Guest House,ALANDI","Maharashtra","PUNE","412105","RO B Site","A"," ","18.663752","73.887403","9822374898","7276686827","dnyangangapetroleum@gmail.com","02-JUL-26","Manish Adhana","919457470073","ADHANAM@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pimpri Chinchwad RSA","202488","LOKSEVA PETROLEUM","PIMPRI              000507-PUNE","SPINE ROAD PP2- CHIKHLI,PURNA NAGAR CHINCHWAD,CHINCHWAD","Maharashtra","PUNE","411019","RO B Site","A"," ","18.663496","73.810113","9130101008","0","loksevapetroleum77@gmail.com","02-JUL-26","Manish Adhana","919457470073","ADHANAM@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pimpri Chinchwad RSA","336345","SUDEEP PETROLEUM","MARKAL              -PUNE","GAT NO.537 & 538,VILLAGE TULAPUR,TULAPUR","Maharashtra","PUNE","412216","RO B Site","D2","12","18.670089","73.989319","7083287575","0","sudeeppetroleum@gmail.com","01-JUL-26","Manish Adhana","919457470073","ADHANAM@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pimpri Chinchwad RSA","386381","KAVERI FUEL STATION","TAMBDEMALA          -PUNE","Gat No. 44/1 Tukaiwadi,(Varchi Bhamburwadi) Tal. Khed,Tukaiwadi","Maharashtra","PUNE","410505","RO A Site-CorpusFund","D1"," ","18.88062","73.906","8010162909","0","kgsunil0909@gmail.com","01-JUL-26","Manish Adhana","919457470073","ADHANAM@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pimpri Chinchwad RSA","125737","SHIVNER FILLING STATION","NARAYANGON          000457-PUNE","Indian Oil Dealer,Gat no. 371/1 Village Wajewadi,Wajewadi","Maharashtra","PUNE","412208","RO B Site","D1","60","19.118975","73.974507","9890292929","9822656500","shivnerfilling@yahoo.com","25-MAR-26","Manish Adhana","919457470073","ADHANAM@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pimpri Chinchwad RSA","265541","B.D.PETROLEUM","BHOSE (CHAKAN)               PUNE","VILLAGE BHOSE,TALIKA KHED,BHOSE","Maharashtra","PUNE","410501","RO A Site","D1","548D","18.739855","73.906761","9881723267","0","bdpetrol@gmail.com","02-JUL-26","Manish Adhana","919457470073","ADHANAM@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pimpri Chinchwad RSA","194558","AKSHAYKIRAN PETROLEUM","CHAKAN              000150-PUNE","GAT NO. 2490/18 TAL - KHED,PUNE-NASIK ROAD CHAKAN,CHAKAN","Maharashtra","PUNE","410501","RO A Site","D1","60","18.773103","73.868417","9822127339","0","amolj39@gmail.com","02-JUL-26","Manish Adhana","919457470073","ADHANAM@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pimpri Chinchwad RSA","333846","GHANASHYAM PETROLEUM","JATEGAON            -PUNE","GAT NO-316,VILLAGE-SABALEWADI,SABALEWADI","Maharashtra","PUNE","410501","RO A Site-CorpusFund","D1","548D","18.721015","74.025869","9403772531","0","ghanashyam.petroleum@gmail.com","29-JUN-26","Manish Adhana","919457470073","ADHANAM@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pimpri Chinchwad RSA","272878","DNYANADA PETROLEUM","WADA               -PUNE","GAT NO.413/1/7,VILLAGE  WADA,PUNE","Maharashtra","PUNE","401505","RO B Site","D2","54","18.995021","73.750315","9822286028","0","dnyanadapetroleum32@GMAIL.COM","29-JUN-26","Manish Adhana","919457470073","ADHANAM@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pimpri Chinchwad RSA","391466","Gurudatta Petroleum","BHOSE (CHAKAN)               PUNE","Indian Oil Retail Outlet,Gut No 2041 Village Pimpalgaon,Pimpalgaon Tarfe Khed","Maharashtra","PUNE","410501","RO A Site","D1","548D","18.734855","73.964478","9657447777","0","gurudattapetroleum38@gmail.com","29-JUN-26","Manish Adhana","919457470073","ADHANAM@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pimpri Chinchwad RSA","208865","BHEGADE SERVICE STATION","SUDAWADI                  -PUNE","GAT NO 143 TALEGAON CHAKAN ROAD,VILL SUDAWADI POST TALEGAON STN,SUDAWADI","Maharashtra","PUNE","410507","RO B Site","D1","548D","18.738594","73.754255","9011663909","0","ravibhegde999@rediffmail.com","02-JUL-26","Manish Adhana","919457470073","ADHANAM@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pimpri Chinchwad RSA","346369","DATTA KAKA SANE PETROLEUM","JADHAV WADI CHIKHLI-PUNE","GAT NO- 1297,VILLAGE- CHIKHALI TALUKA- HAVELI,CHIKHALI","Maharashtra","PUNE","412114","RO A Site","A"," ","18.6723","73.801","8928805151","0","ganeshsane5166@gmail.com","01-JUL-26","Manish Adhana","919457470073","ADHANAM@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
